Email,First Name,Last Name,Company,Industry,Phone,Address,City,State,Reviews,Website,,,
rogersmarket29@gmail.com,"""","""",Rogers Meat Market,Butcher Shop,(405) 677-2306,"1925 SE 29th St, Oklahoma City, OK 73129, United States",1925 SE 29th St,Oklahoma,171,https://hotlinksrus.com/,,,
billkampsmeatmarket@gmail.com,"""","""",Bill Kamp's Meat Market,Butcher Shop,(405) 843-2455,"7310 N Western Ave, Oklahoma City, OK 73116, United States",7310 N Western Ave,Oklahoma,169,https://billkampsmeatmarket.com/,,,
cusack@cusackmeats.com,"""","""",Cusack Meats,Butcher Shop,(405) 251-6113,"301 SW 12th St, Oklahoma City, OK 73109, United States",301 SW 12th St,Oklahoma,151,http://www.cusackmeats.com/,,,
jake@ralphspacking.com,Jake,"""",Ralph's Packing Co,Butcher Shop,(405) 547-2464,"500 W Freeman Ave, Perkins, OK 74059, United States",Perkins,Oklahoma,143,http://www.ralphspacking.com/,,,
rikkiesmarket@gmail.com,"""","""",Rikki's Market,Butcher Shop,(580) 382-4063,"2309 Lake Rd, Ponca City, OK 74604, United States",Ponca City,Oklahoma,140,"""",good pl lead,,
info@walkebrothers.com,"""","""",Walke Meat Company,Butcher Shop,(918) 341-3236,"9815 E 520 Rd, Claremore, OK 74019, United States",Claremore,Oklahoma,134,http://walkebrothers.com/,,,
cater@scout120.com,"""","""",Scout Fresh Foods and Cafe,Butcher Shop,(580) 319-4620,"333 W Main St #120, Ardmore, OK 73401, United States",Ardmore,Oklahoma,133,http://www.scout120.com/,,,
Kz@okiespiceandtrade.com,"""","""",OkieSpice & Trade Co.,Butcher Shop,(918) 514-0045,"107 N Main St, Sand Springs, OK 74063, United States",Sand Springs,Oklahoma,125,https://okiespiceandtrade.com/,good pl lead,,
chandlermeatsnmore@gmail.com,"""","""",Meats 'n More,Butcher Shop,(918) 485-1515,"1421 S Dewey Ave, Wagoner, OK 74467, United States",Wagoner,Oklahoma,120,http://www.meatsnmorewagoner.com/,,,
jayne@bf-farms.com,Jayne,"""",BF Farms Grass Fed Beef & Lamb,Butcher Shop,(405) 202-3495,"8400 E Phillips Ave, Enid, OK 73701, United States",Enid,Oklahoma,118,http://www.bf-farms.com/,,,
Info@Cosseysmeats.com,"""","""",Cossey's Custom Cut Meats,Butcher Shop,(405) 256-0101,"226 N Mustang Rd, Mustang, OK 73064, United States",Mustang,Oklahoma,106,http://www.cosseysmeats.com/,,,
ben@edmondseafood.com,Ben,"""",Edmond Seafood,Butcher Shop,(405) 562-3594,"1129 North Blvd #103, Edmond, OK 73034, United States",Edmond,Oklahoma,97,http://www.edmondseafood.com/,,,
hello@tandcmeats.com,"""","""",T&C Meats,Butcher Shop,(580) 297-5164,"2510 W Chestnut Ave Suite B, Enid, OK 73703, United States",Enid,Oklahoma,91,https://tandcmeats.com/,,,
info@whiskeycreekprocessing.com,"""","""",Whiskey Creek Processing,Butcher Shop,(580) 677-9981,"16991 W Hwy 70, Madill, OK 73446, United States",Madill,Oklahoma,86,https://www.whiskeycreekprocessing.com/,,,
okiefammarket@gmail.com,"""","""",Okie Family Market,Farm Market,(918) 629-0918,"4924 S 193rd E Ave #500, Broken Arrow, OK 74014, United States",Broken Arrow,Oklahoma,76,https://okie-family-market.square.site/,"good pl lead, opening a second location soon",,
homesteadmeat@gmail.com,"""","""",Homestead Meats & Processing,Butcher Shop,(405) 697-7244,"9860 Old NE, OK-33, Coyle, OK 73027, United States",9860 Old NE,Oklahoma,73,http://www.homesteadmeatsandprocessing.com/,"nice building, worth a shot",,
LoopedSquareMeatCo@muscogeenation.com,"""","""",Looped Square Meat Company,Butcher Shop,(918) 549-2922,"3300 US-75, Beggs, OK 74421, United States",Beggs,Oklahoma,71,"""",,,
info@mountainviewmeats.com,"""","""",Mountain View Wholesale Meats,Butcher Shop,(918) 696-7393,"OK-100, Stilwell, OK 74960, United States",Stilwell,Oklahoma,71,https://www.mountainviewmeats.com/,,,
dean.p@sbcglobal.net,Dean,"""",Price's Meat Market,Butcher Shop,(918) 766-0811,"4025 Nowata Rd, Bartlesville, OK 74006, United States",Bartlesville,Oklahoma,70,https://www.pricesmeatmarket.com/,looks nice neough,,
firebirdsmeatmarket@gmail.com,"""","""",Firebird's Meat Market,Butcher Shop,(405) 730-6843,"12309 N Council Rd suite 3, Oklahoma City, OK 73142, United States",12309 N Council Rd suite 3,Oklahoma,69,http://www.firebirdsmeatmarket.com/,,,
pecksllc@gmail.com,"""","""",Peck's Custom Butchering LLC,Butcher Shop,(918) 534-1382,"13911 US-75, Dewey, OK 74029, United States",Dewey,Oklahoma,68,"""",,,
jacob@schwabmeat.com,Jacon,"""",Schwab Meat Co,Butcher Shop,(405) 235-2376,"1111 Linwood Blvd, Oklahoma City, OK 73106, United States",1111 Linwood Blvd,Oklahoma,66,http://schwabmeat.com/,,,
mmcustombutchering@gmail.com,"""","""",M & M Custom Butchering,Butcher Shop,(918) 542-6421,"54420 E 110 Rd, Miami, OK 74354, United States",Miami,Oklahoma,65,"""",,,
lylescustommeat@gmail.com,"""","""",Lyles Custom Meat Processing,Butcher Shop,(918) 378-2364,"6070 S Industrial Dr, Chelsea, OK 74016, United States",Chelsea,Oklahoma,59,http://www.lylescustommeat.com/,,,
leslie@onesixtyprocessing.com,Leslie,"""",One Sixty Processing | 160 Processing,Butcher Shop,(405) 695-0499,"7185 Bryan Rd, Shawnee, OK 74804, United States",Shawnee,Oklahoma,54,http://onesixtyprocessing.com/,,,
mike@raineyscustombutchering.com,Mike,"""",Rainey's Custom Butchering,Butcher Shop,(918) 536-3800,"35450 N 3990 Rd, Ramona, OK 74061, United States",Ramona,Oklahoma,52,http://raineyscustombutchering.com/,,,
Fatcalfbutchershop@fatcalfbutchershop.com,"""","""",The Fat Calf Butcher Shop,Butcher Shop,(918) 943-5176,"7890 E 106th Pl S Suite V7, Tulsa, OK 74133, United States",Tulsa,Oklahoma,49,https://thefatcalf.net/,,,
sarah.rowland7855@gmail.com,Sarah,"""",Freedom Acres Farm,Butcher Shop,(580) 931-7855,"2652 Old Hwy 70, Durant, OK 74701, United States",Durant,Oklahoma,49,https://freedomacres.farm/,,,
Support@RidleysButcherShop.com,"""","""",Ridley's Butcher Shop,Butcher Shop,(580) 255-9330,"416 W Main St, Duncan, OK 73533, United States",Duncan,Oklahoma,48,https://www.ridleysbutchershop.com/,"they have some pl already, the line is called Ridley's Prize, good lead",,
OKROOTS2023@gmail.com,"""","""",OK Roots Farm to Market,Butcher Shop,(918) 602-5020,"11595 E 116th St N Ste B, Collinsville, OK 74021, United States",Collinsville,Oklahoma,45,"""",,,
Watsonfarms.dw@gmail.com,"""","""",Watson Farms Meat Processing & Market LLC-Council Hill,Butcher Shop,(918) 474-3267,"110 S Broadway St, Council Hill, OK 74428, United States",Council Hill,Oklahoma,43,https://watsonfarmsmeats.com/,"looks awesome, cool branding",,
info@1839cherokeemeatco.com,"""","""",1839 Cherokee Meat Co.,Butcher Shop,(918) 207-3688,"18919 N 466 Rd, Tahlequah, OK 74464, United States",Tahlequah,Oklahoma,43,https://1839cherokeemeatco.com/,,,
robinsonranchveggies@gmail.com,"""","""",Robinson Ranch,Butcher Shop,"""","2505 E 141st St, Bixby, OK 74008, United States",Bixby,Oklahoma,42,http://www.robinsonranchveggies.com/,,,
randdmeats@gmail.com,,"""",R and D Meats,Butcher Shop,(918) 757-2220,"409 Main St, Jennings, OK 74038, United States",Jennings,Oklahoma,40,http://randdmeats.com/,,,
info@prairiecreek.farm,,"""",Prairie Creek Farms,Butcher Shop,(408) 373-5130,"24962 W 141st St S, Kellyville, OK 74039, United States",Kellyville,Oklahoma,40,https://prairiecreek.farm/,,,
RingMasterButcher@yahoo.com,"""","""",RingMaster House of Meats,Butcher Shop,(918) 899-0999,"17566 S 369th W Ave, Bristow, OK 74010, United States",Bristow,Oklahoma,34,http://www.ringmasterhouseofmeats.com/,"looks solid,",,
office@threeriversmeatcompany.com,"""","""",Three Rivers Meat Company,Butcher Shop,(580) 244-2000,"69911 N US Hwy 259, Smithville, OK 74957, United States",Smithville,Oklahoma,33,https://threeriversmeatcompany.com/about-us/,must be new looks very nice,office@threeriversmeatcompany.com,
Jace@Dunagan-Farms.com,Jace,"""",Dunagan-Farms,Butcher Shop,(405) 821-0562,"1700 Spoke St, Oklahoma City, OK 73108, United States",1700 Spoke St,Oklahoma,31,https://www.dunagan-farms.com/,,,
Odile410@gmail.com,"""","""",Claiborne Hill Supermarket,Grocery Store,(228) 466-2610,"410 US-90, Waveland, MS 39576, United States",Waveland,Mississippi,1038,https://www.claibornehillsupermarket.com/,"very nice, worth spending time on this one, we have a gmial account thats cool",,
neon.pig.tupelo@gmail.com,"""","""",Neon Pig Tupelo,Butcher Shop,(662) 269-2533,"1203 N Gloster St f, Tupelo, MS 38804, United States",Tupelo,Mississippi,1017,https://neonpigtupelo.com/,restaurant but they have a butcher shop to,,
toddsbigstar13@comcast.net,"""","""",Todd's Big Star,Grocery Stpre,(662) 842-2673,"1400 W Main St, Tupelo, MS 38801, United States",Tupelo,Mississippi,752,https://www.toddsbigstar.com/ads,"one off grocery store, solid lead",,
quavebros7681@gmail.com,"""","""",Quave Brothers Poboys and Meat Market Diberville,Butcher Shop,(228) 392-8683,"10271 D'Iberville Blvd #2519, D'Iberville, MS 39540, United States",D'Iberville,Mississippi,742,http://eatpoboys.com/,,,
info@wayneleesgrocery.com,Perry,Wayne,Wayne Lee's Grocery & Market,Butcher Shop,(228) 762-4101,"1317 Telephone Rd, Pascagoula, MS 39567, United States",Pascagoula,Mississippi,667,http://wayneleesgrocery.com/,Huge place looks cool,,
info@qpsbiloxi.com,"""","""",Quality Poultry & Seafood,Butcher Shop,(228) 432-0444,"895 Division St, Biloxi, MS 39533, United States",Biloxi,Mississippi,577,https://www.qpsbiloxi.com/,looks big,,
lilbutchershoppe@gmail.com,"""","""",Lil Butcher Shoppe,Butcher Shop,(601) 261-2765,"1910 Broadway Dr, Hattiesburg, MS 39401, United States",Hattiesburg,Mississippi,486,http://www.lilbutchershoppe.com/,"nice place, they do have some pl sauces but thats allI see",,
info@desportesseafood.com,"""","""","Desporte Seafood, LLC",Seafood Market,(228) 400-9100,"197 Caillavet St, Biloxi, MS 39530, United States",Biloxi,Mississippi,409,http://desportesseafood.com/,,,
cornermarket@robertscompanyinc.com,"""","""",Corner Market,Grocery Store,(601) 366-8486,"1220 E Northside Dr #330, Jackson, MS 39211, United States",Jackson,Mississippi,385,http://www.cornermarketms.com/,2 locations they look nice,,
freshwayproduce@att.net,"""","""",Freshway Produce,Farm Stand,(601) 956-3727,"6900 Old Canton Rd, Ridgeland, MS 39157, United States",Ridgeland,Mississippi,375,"""",this is a farm market but its a really nice one,,
jerry@brooksgrocery.com,Jerry,"""",Brooks Grocery,Butcher Shop,(662) 269-3369,"1661 Coley Rd, Tupelo, MS 38801, United States",Tupelo,Mississippi,346,http://www.brooksgrocery.com/,,,
aaron@countrypleasin.com,Aaron,"""",Country Meat Packers,Butcher Shop,(601) 845-0857,"3330 US 49, Florence, MS 39073, United States",Florence,Mississippi,293,http://countrypleasin.com/,,,
rmathis@mathispeaches.com,"""","""",Mathis Peaches and Produce,Farm Market,(601) 696-9991,"305 CR 482, Meridian, MS 39301, United States",Meridian,Mississippi,282,https://www.mathispeaches.com/,,,
sales@naturesgourmetfarm.com,"""","""",Nature's Gourmet Farm,Butcher Shop,(601) 434-9081,"367 McKenzie Rd, Petal, MS 39465, United States",Petal,Mississippi,230,http://www.naturesgourmetfarm.com/,meat farm,,
info@sullivansgroc.com,"""","""",Sullivan’s Marketplace,Grocery Store,(601) 521-1202,"155 Calhoun Station Pkwy, Madison, MS 39110, United States",Madison,Mississippi,220,https://sullivansgroc.com/,nice looking store,,
countycajun@gmail.com,,"""",County Cajun Seafood market and Boudin,Butcher Shop,(769) 233-8838,"6030 I-55, Jackson, MS 39211, United States",Jackson,Mississippi,138,https://countycajunseafoodmarket.com/,,,
meatmail@johnnypizmo.com,,"""",Johnny Pizmo's Butchery & Marketplace,Butcher Shop,(228) 284-0583,"512 Cowan Rd, Gulfport, MS 39507, United States",Gulfport,Mississippi,135,http://johnnypizmo.com/,"looks awesome, I see some private label",,
thebutcherontucker@gmail.com,"""","""",The Butcher on Tucker,Butcher Shop,(228) 207-0779,"10101 Tucker Rd, Vancleave, MS 39565, United States",Vancleave,Mississippi,123,http://thebutcherontucker.com/,nice butcher shop,,
TheKnightButcher@gmail.com,"""","""",The Knight Butcher,Butcher Shop,(601) 651-2054,"520 Central Ave, Laurel, MS 39440, United States",Laurel,Mississippi,120,http://www.theknightbutcher.com/,,,
cole@deltameatmarket.com,Cole,"""",Delta Meat Market,Butcher Shop,(662) 444-6328,"215 Cotton Row, Cleveland, MS 38732, United States",Cleveland,Mississippi,116,http://www.deltameatmarket.com/#index,,,
Wholefamilynutritionandmarket@gmail.com,"""","""",Whole Family Nutrition & Market,Butcher Shop,(662) 691-8522,"1798 N Gloster St, Tupelo, MS 38804, United States",Tupelo,Mississippi,90,http://www.wholefamilynutritionandmarket.com/,,,
form filled,"""","""",Country Boys Farm to Table Market,Butcher Shop,(601) 286-3996,"4620 Poplar Springs Dr, Meridian, MS 39305, United States",Meridian,Mississippi,84,https://www.countryboysfarmtotablems.com/,,,
Primosacutabove@gmail.com,"""","""",Primos A Cut Above,Butcher Shop,(662) 912-9089,"2933 Hwy 51 S suites 104&105, Hernando, MS 38632, United States",Hernando,Mississippi,75,"""","this looks super nice, don't see private label",,
info@eatdrinkboogie.com,"""","""",The Butchers Block,Butcher Shop,(662) 901-8414,"5960 Getwell Rd #114, Southaven, MS 38672, United States",Southaven,Mississippi,68,"""",new and nice,,
downtownbutcherms@gmail.com,"""","""",Downtown Butcher And Mercantile,Butcher Shop,(662) 702-5185,"509 Washington Ave, Greenville, MS 38701, United States",Greenville,Mississippi,52,http://www.downtownbutcher.com/,,,
info@catersmarket.com,"""","""",Cater's Market Starkville,Butcher Shop,(662) 498-1855,"100 Russell St Suite 13, Starkville, MS 39759, United States",Starkville,Mississippi,38,https://catersmarket.com/?y_source=1_Mjc2MzIxNzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,nice looking market,,
"""BFmktIga@aol.com",,,Butcher & Farmer Market,Butcher Shop,(623) 386-4723,"224 Monroe Ave, Buckeye, AZ 85326, United States",Buckeye,Arizona,1655,http://www.butcherfarmeriga.com/,,,
ajscustomerservice@ajsfinefoods.com,,,AJ's Fine Foods,Butcher Shop,(480) 507-7280,"Village Square at Dana Park, 1836 S Val Vista Dr, Mesa, AZ 85204, United States",Mesa,Arizona,922,https://www.ajsfinefoods.com/,,,
dickmansmeat@gmail.com,,,Dickman's Meat & Deli,Butcher Shop,(520) 885-8020,"7955 E Broadway Blvd, Tucson, AZ 85710, United States",Tucson,Arizona,772,https://www.facebook.com/dickmansmeat/?_rdr,,,
info@midwesternmeats.com,,,Midwestern Meats,Butcher Shop,(480) 924-5855,"4308 E Main St STE 101, Mesa, AZ 85205, United States",Mesa,Arizona,707,http://midwesternmeats.com/,,,
paul@sloconcepts.com,,,Proper Meats + Provisions,Butcher Shop,(928) 774-9001,"110 E Rte 66, Flagstaff, AZ 86001, United States",Flagstaff,Arizona,495,http://propermeats.com/,,,
info@meat.fish,,,Nelson's Meat + Fish Phoenix,Butcher Shop,(602) 596-4069,"2415 E Indian School Rd, Phoenix, AZ 85016, United States",Phoenix,Arizona,414,http://www.meat.fish/,,,
schreinerssausage@gmail.com,,,Schreiner's Fine Sausage,Butcher Shop,(602) 265-2939,"3601 N 7th St, Phoenix, AZ 85014, United States",Phoenix,Arizona,409,http://www.schreinerssausage.com/,,,
jorg@germansausageaz.com,,,German Sausage Co,Butcher Shop,(602) 840-6032,"4900 E Indian School Rd, Phoenix, AZ 85018, United States",Phoenix,Arizona,384,http://www.germansausageaz.com/,,,
gilbertbutchershop@gmail.com,,,Gilbert Butchery,Butcher Shop,(480) 626-5288,"965 S Val Vista Dr #101, Gilbert, AZ 85296, United States",Gilbert,Arizona,329,http://gilbertbutchery.com/,,,
butcherbobs@gmail.com,,,Butcher Bob's Quality Meats,Butcher Shop,(623) 933-1518,"11663 W Bell Rd #2, Surprise, AZ 85378, United States",Surprise,Arizona,290,http://butcherbobs.net/,,,
info@arlingtoncattleco.com,,,Arlington Cattle Co,Butcher Shop,(623) 386-6871,"903 Monroe Ave, Buckeye, AZ 85326, United States",Buckeye,Arizona,269,http://www.arlingtoncattleco.com/,,,
orders@themeatshopaz.com,,,The MEAT SHOP,Butcher Shop,(602) 258-5075,"202 E Buckeye Rd, Phoenix, AZ 85004, United States",Phoenix,Arizona,255,http://themeatshopaz.com/,,,
Offthehookmeatshop@cox.net,,,Off The Hook Meat Shop LLC,Butcher Shop,(623) 248-1206,"14960 W Indian School Rd suite 380, Goodyear, AZ 85395, United States",Goodyear,Arizona,243,http://offthehookmeatshop.net/,,,
ben@forbesmeatcompany.com,Ben,,Forbes Meat Company,Butcher Shop,(520) 474-2714,"747 S 6th Ave, Tucson, AZ 85701, United States",Tucson,Arizona,199,https://forbesmeatcompany.com/,,,
losamigosmeatmarket@gmail.com,,,Los Amigos Meat Market,Butcher Shop,(520) 889-2969,"3929 S 12th Ave, Tucson, AZ 85714, United States",Tucson,Arizona,198,https://www.facebook.com/losamigosmeats/?ref=page_internal,,,
Rockingkmarket@gmail.com,,,Rocking K Market bar & restaurant,Butcher Shop,(520) 288-2094,"12660 E Old Spanish Trail, Tucson, AZ 85747, United States",Tucson,Arizona,195,https://www.facebook.com/Rockingkmarket/,,,
elranchoalegremm@gmail.com,,,El Rancho Alegre Meat Market,Butcher Shop,(520) 836-4260,"502 E Cottonwood Ln, Casa Grande, AZ 85122, United States",Casa Grande,Arizona,188,"""",,,
bayne1.mcclure@gmail.comchucksfinemeats@gmail.com,,,Chuck's Fine Meats,Butcher Shop,(480) 590-5709,"6606 E McKellips Rd #104, Mesa, AZ 85215, United States",Mesa,Arizona,181,http://www.chucksfinemeats.com/,,,
tim@butcherblockmeatsaz.com,Tim,,Butcher Block Meats,Butcher Shop,(480) 426-8080,"4015 S Arizona Ave Ste 11, Chandler, AZ 85248, United States",United States,Arizona,168,https://butcherblockmeatsaz.com/,,,
troubsbutchershop@gmail.com,,,Troub's Butcher Shop,Butcher Shop,(623) 328-9473,"13681 N Litchfield Rd Suite 138, Surprise, AZ 85379, United States",Surprise,Arizona,156,https://www.troubsbutchershop.com/,,,
theslabpremiummeats@gmail.com,,,The Slab Premium Meats,Butcher Shop,(520) 216-4891,"44870 W Hathaway Ave Ste 2, Maricopa, AZ 85139, United States",Maricopa,Arizona,154,https://theslabpremiummeats.com/,,,
e.az@gmail.com,,,Stanley's Home Made Sausage Company,Butcher Shop,(602) 275-8788,"1712 W Bell Rd, Phoenix, AZ 85023, United States",Phoenix,Arizona,152,http://www.stanleyssausage.com/,,,
houghtonmeatmarket@gmail.com,,,Houghton Meat Market,Butcher Shop,(520) 783-6328,"10275 E 22nd St, Tucson, AZ 85748, United States",Tucson,Arizona,148,http://houghtonmeatmarket.com/,,,
jason@meatduster.com,Jason,,Lee Bone's Fine Meats,Butcher Shop,(623) 248-4752,"8190 W Union Hills Dr #115, Glendale, AZ 85308, United States",Glendale,Arizona,143,http://leebonesfinemeats.com/,,,
scottsdalemeats@gmail.com,,,Scottsdale Meat Market,Butcher Shop,(480) 473-4381,"14987 N Northsight Blvd #110, Scottsdale, AZ 85260, United States",Scottsdale,Arizona,140,https://scottsdalemeats.com/,,,
lavakita3@outlook.com,,,La Vakita Meat Market,Butcher Shop,(520) 578-6050,"5975 W Western Way Cir suit 112, Tucson, AZ 85713, United States",Tucson,Arizona,138,"""",,,
nick@arcadiameatmarket.com,Nick,,Arcadia Meat Market,Butcher Shop,(602) 595-4310,"3950 E Indian School Rd #130, Phoenix, AZ 85018, United States",Phoenix,Arizona,130,http://www.arcadiameatmarket.com/,,,
mohavemeat@gmail.com,,,Mohave Meat Co,Butcher Shop,(928) 727-1920,"3391 N Evans St, Kingman, AZ 86401, United States",Kingman,Arizona,118,https://www.mohavemeatco.com/,,,
admin@prescottmeatcompany.com,,,Prescott Meat Company,Butcher Shop,(928) 237-5694,"701 E Gurley St, Prescott, AZ 86301, United States",Prescott,Arizona,115,http://www.prescottmeatcompany.com/,,,
liltownbutcher@gmail.com,,,Lil' Town Butcher,Butcher Shop,(480) 488-9673,"4705 E Carefree Hwy #101, Cave Creek, AZ 85331, United States",Cave Creek,Arizona,107,http://www.butchershopnearme.net/,,,
Hbrooks@rustynailbutchers.com,Hanna,Brooks,Rusty Nail Meats,Butcher Shop,(480) 912-1208,"10392 N Scottsdale Rd, Scottsdale, AZ 85253, United States",Scottsdale,Arizona,105,http://www.rustynailbutchershop.com/,,,
elherraderoray@gmail.com,,,El Herradero Meat Market,Butcher Shop,(520) 791-3715,"1305 W St Marys Rd, Tucson, AZ 85745, United States",Tucson,Arizona,101,https://splinternetmarketing.com/local-pros/arizona/tucson/el-herradero-meat-market/,,,
themeatmarketcc@gmail.com,,,The Meat Market,Butcher Shop,(480) 575-4358,"37636 N Tom Darlington Dr, Carefree, AZ 85377, United States",Carefree,Arizona,100,https://www.themeatmarketcc.com/,,,
adamsnaturalmeats@gmail.com,,,Adams Natural Meats,Butcher Shop,(623) 386-1314,"20715 Beloat Rd, Buckeye, AZ 85326, United States",Buckeye,Arizona,94,http://adamsnaturalmeats.com/,,,
support@cprmeats.com,,,Chiricahua Pasture Raised Meats,Butcher Shop,(520) 507-5586,"1122 N Pinto Ln, Cochise, AZ 85606, United States",Cochise,Arizona,86,https://cprmeats.com/,,,
feedyourself@underbellymeatco.com,,,Underbelly Meat Co.,Butcher Shop,(602) 316-5348,"1605 N 7th Ave, Phoenix, AZ 85007, United States",Phoenix,Arizona,85,http://www.underbellymeatco.com/,,,
info@blockandapron.com,,,Block & Apron,Butcher Shop,(602) 612-3142,"20820 North 25th Pl #108, Phoenix, AZ 85050, United States",Phoenix,Arizona,85,http://www.blockandapron.com/,,,
sales@davisonmeats.com,,,Davison Meats,Butcher Shop,(520) 579-6283,"3840 W Ina Rd Suite #100, Tucson, AZ 85741, United States",Tucson,Arizona,83,"""",,,
bryce@carterscustomcuts.com,Bryce,,Carter's Custom Cuts,Butcher Shop,(928) 428-0556,"4155 W Frye Mesa Rd, Thatcher, AZ 85552, United States",Thatcher,Arizona,83,https://carterscustomcuts.com/,,,
justmeatslhcaz@gmail.com,,,Just Meats,Butcher Shop,(928) 302-3419,"34 N Lake Havasu Ave # 7, Lake Havasu City, AZ 86403, United States",Lake Havasu City,Arizona,82,"""",,,
jordan.finn1995@gmail.com,,,Meat Market Vintage Goods,Butcher Shop,(480) 703-9522,"158 W Main St, Mesa, AZ 85201, United States",Mesa,Arizona,73,http://meatmarketusa.com/,,,
roadhousemarketaz@gmail.com,,,Roadhouse Market & Butcher,Butcher Shop,(928) 302-3838,"2011 Swanson Ave, Lake Havasu City, AZ 86403, United States",Lake Havasu City,Arizona,67,http://www.roadhousemarkethavasu.com/,,,
info@frenchsmeatshop.com,,,French's Meat Shoppe,Butcher Shop,(480) 949-8911,"7851 E McDowell Rd, Scottsdale, AZ 85257, United States",Scottsdale,Arizona,61,http://www.frenchsmeatshop.com/,,,
chopitupmeatshop@gmail.com,,,Chop It Up Meat Shop,Butcher Shop,(480) 625-1589,"725 W Apache Trail # 53, Apache Junction, AZ 85120, United States",Apache Junction,Arizona,60,http://www.chopitupmeats.com/,,,
mark@kennedysmeatcompany.com,Mark,,Kennedy's Karne,Butcher Shop,(928) 955-0000,"380 E 16th St, Yuma, AZ 85364, United States",Yuma,Arizona,57,https://www.kennedyskarne.com/,,,
wickedseafoodmeats@gmail.com,,,WICKED seafood & meat,Butcher Shop,(602) 499-0080,"7615 E Pinnacle Peak Rd #4, Scottsdale, AZ 85255, United States",Scottsdale,Arizona,33,http://www.wickedseafoodandmeats.com/,,,
sales@gourmetbeef.com,,,K4 Gourmet Beef,Butcher Shop,(928) 925-7735,"1513 W Gurley St, Prescott, AZ 86305, United States",Prescott,Arizona,25,http://gourmetbeef.com/,,,
admin@lomomeats.com,,,Lomo Premium Meats,Butcher Shop,(520) 425-1014,"N Wilmot Rd, Tucson, AZ 85712, United States",Tucson,Arizona,21,http://lomomeats.com/,,,
scottsdalemeats@gmail.com,,,Scottsdale Meat Market Arcadia,Butcher Shop,(480) 797-5576,"3126 E Indian School Rd, Phoenix, AZ 85016, United States",Phoenix,Arizona,15,https://www.scottsdalemeats.com/,,,
INFO@HERRADINAWAGYU.COM,,,Herradina American Wagyu Beef,Butcher Shop,(951) 722-0886,"3006 London Bridge Rd, Lake Havasu City, AZ 86404, United States",Lake Havasu City,Arizona,15,https://herradinawagyu.com/,,,
info@desertskymeats.com,Paul,,Desert Sky Meat Shop,Butcher Shop,(480) 219-2794,"9343 E Shea Blvd Ste B-145, Scottsdale, AZ 85260, United States",Scottsdale,Arizona,8,https://desertskymeats.com/,,,
thebutchersblock4655@yahoo.com,there,"""",The Butcher's Block,Butcher Shop,(434) 432-2345,"4655 Dry Fork Rd, Dry Fork, VA 24549, United States",Dry Fork,Virginia,41,"""","can't see in the store a ton, but they have a cool logo, medium",,
Springfieldbutcher1@gmail.com,there,"""",Springfield Butcher,Butcher Shop,(703) 245-0111,"6310B Springfield Plaza, Springfield, VA 22150, United States",Springfield,Virginia,214,http://www.springfieldbutcher.com/,"emailed in 24, offer free label design next time",,
smithvalleymeats@gmail.com,there,"""",Smith Valley Meats,Butcher Shop,(540) 726-3992,"246 Church St, Rich Creek, VA 24147, United States",Rich Creek,Virginia,22,"""",not the best place but will email eventually,,
pleasantvalleymeats@gmail.com,there,"""",Pleasant Valley Meats,Butcher Shop,(434) 395-1262,"500 Pleasant Valley Rd, Farmville, VA 23901, United States",Farmville,Virginia,60,http://www.pleasantvalleymeats.com/,"lower priority, but they carry bearded butchers. They have a cool logo too they may want pl",,
Mt.Hermonfreshmeats@gmail.com,there,"""",Mount Hermon Fresh Meat Market,Butcher Shop,(434) 857-5210,"4200 Franklin Turnpike, Danville, VA 24540, United States",Danville,Virginia,105,https://mounthermonfreshmeatmarket.com/,"can't see, woodpecker or generic email",,
Manager@anniekays.com,there,"""",Annie Kay's Main Street Market,Butcher Shop,(540) 552-6870,"1531 S Main St, Blacksburg, VA 24060, United States",Blacksburg,Virginia,49,http://www.facebook.com/anniekaysblacksburg,mediumish,,
Lois@blueridgemeats.com,Lois,"""",Blue Ridge Meats-Front Royal,Butcher Shop,(540) 636-6050,"2391 Guard Hill Rd, Middletown, VA 22645, United States",Middletown,Virginia,28,http://www.blueridgemeats.com/,Lower priority,,
libbiemarket@libbiemarket.com,there,"""",Libbie Market,Butcher Shop,(804) 285-6414,"400 Libbie Ave, Richmond, VA 23226, United States",Richmond,Virginia,295,http://www.libbiemarket.com/,medium priority going to keep it moving for now,,
info@EllwoodThompsons.com,there,"""",Ellwood Thompson's,Butcher Shop,(804) 359-7525,"4 N Thompson St, Richmond, VA 23221, United States",Richmond,Virginia,2576,http://ellwoodthompsons.com/,"gourmet/local grocery store. Looks pretty cool - theres a vendor form online, this is more grocery. will get to it",,
Glendorfarm@gmail.com,there,"""",GlenDor Farm,Butcher Shop,(540) 383-3825,"1513 Mt Clinton Pike, Harrisonburg, VA 22802, United States",Harrisonburg,Virginia,15,https://glendorfarm.com/,"small meat farm, medium priority, good to get them before shawnee does",,
chucksmeatsanddeli@gmail.com,there,"""",Chuck's Meats & Deli,Butcher Shop,(434) 822-0425,"4972 Riverside Dr, Danville, VA 24541, United States",Danville,Virginia,652,"""",medium priorirty its not bad,,
